我 没有 账单 为什么 用 不了 花呗|	|我 这个 月 都 没用 花呗 为什么 会 有 元 的 花呗 账单|	|0
为什么 我 的 支付宝 号 不能 开通 花呗|	|为何 不能 开通 花呗 和 借呗|	|0
支付宝 充值 好 了 要 怎么 还 借呗|	|花呗 充值 支付宝|	|0
商家 刚刚 买 了 收钱 码 是不是 就 可以 花呗 支付 了|	|花呗 可以 支付 家乐福 吗|	|0
我 信息 已 完善 为什么 不能 开通 借呗|	|为什么 不能 蚂蚁 借呗|	|0
花呗 还款 时间 可以 调 到 每月 号 吗|	|花呗 每月 号 出 账单 号 之前 还款 如果 我 是 号 到 好 之间 用 的 花呗 是 当月 还 还是 下 月 还|	|0
蚂蚁 借呗 能 借 好多钱|	|好 借 好 还是 蚂蚁 借呗 吗|	|0
我 的 支付宝 账号 更改 后 对 我 的 借呗 有 影响 吗|	|支付宝 邦定 了 淘宝 会员 会 影响 开通 借呗 吗|	|0
支付宝 有 什么 用 还 弄 个 蚂蚁 借呗 借呗 是 不 借钱 的 吗 怕 不 还 还是 什么|	|蚂蚁 借呗 是 这个 月 借 下个月 开始 还 吗|	|0
双 花呗 没有 临时 额度 吗|	|花呗 双 十二 能领 额度 吗|	|0
蚂蚁 花呗 可以 修改 额度 吗|	|我 的 花呗 额度 本月 可以 再 调整 吗|	|0
蚂蚁 借呗 的 利息 每个 人 都 不 一样 吗|	|为什么 借呗 利率 不 一样|	|0
该 交易 不 支持 花呗 支付 怎么办|	|我 已 退货 花呗 怎么 支付 成功|	|0
蚂蚁 借呗 会无原 无故 关闭 吗|	|没什么 蚂蚁 借呗 关掉 了|	|0
花呗 可时 再有 临时 额度|	|为什么 我 地 花呗 不 提额 也 没有 临时 额度|	|0
可以 使用 别人 的 花呗 吗|	|两个 支付宝 可以 同时 使用 花呗|	|0
花呗 分期付款 订飞 猪 机票 吗|	|可以 用 花呗 买 机票 吗|	|0
双十 一 花呗 免单 在 哪里|	|双十 一 可以 花呗 升级 吗|	|0
怎么 让 支付宝 不 给 我 开通 花呗|	|我 有 两个 支付宝 账号 我 现在 想用 另 一个 支付宝 开通 花呗 怎么办|	|0
为什么 我 的 淘宝 不 支持 花呗 付款|	|商品 不 支持 花呗 是 什么|	|0
我 想 在 花呗 设置 密码|	|我 好像 忘记 蚂蚁 花呗 密码 了|	|0
我 一个 支付宝 有 两个 淘宝 账号 只有 一个 可以 用 花呗 吗|	|不是 一个 淘宝 账号 可以 用 同一个 花呗 吗|	|0
可以 发 月份 的 花呗 消费 明细 给 我 吗|	|我 的 花呗 分期 明细|	|0
花呗 额度 太 少|	|花呗 收 款额 太低|	|0
淘宝 显示 有 花呗 支付宝 为什么 没有|	|为啥 花呗 显示 没有 退款|	|0
蚂蚁 借呗 只 借 一个 星期 怎么 操作|	|借呗 怎么 才 借 六个月|	|0
花呗 临时 的 怎么 关 的|	|我 再 不用 花呗 是 怎么 关|	|0
妈妈 儿子 等 你 帮 我 开通 一下 花呗|	|等 我 去 淘宝 看 一下|	|0
蚂蚁 借呗 借条 记录 怎么 删除|	|蚂蚁 花 借呗 怎么 删除|	|0
蚂蚁 借呗 借款 期限 怎么 只有 个 月 了|	|借呗 借款 期限 为何 只有 个 月|	|0
蚂蚁 花呗 可以 分 多久 还|	|花呗 提额 要 多久 还|	|0
花呗 里 的 钱 可以 转 到 哪里|	|花呗 还款 可以 用 余额 里 的 钱|	|0
开 了 贷款 证明 借呗 欠 的 钱 就 少 一些 然后 后续 在 银行 还 的 意思 吗|	|我 的 借呗 还清 了 帮 我 开个 结清 证明|	|0
我 这个 月 的 借呗 还 钱 了 吗|	|借呗 是 下个月 还 吗|	|0
花呗 欠款 的 明细|	|花呗 帐单 细数|	|0
我 去年 月 是不是 花呗 里面 都 还清 了|	|我 什么 时候 用 了 花呗 我 怎么 不 知道|	|0
美团用 不到 花呗|	|美团 花费 能 用 花呗 吗|	|0
花呗 本月 最低 还款 了|	|花呗 怎么 没有 最低 还款 选项|	|0
我 的 借呗 用 不了 了|	|我 的 借呗 为什么 给关 了|	|0
不能 使用 花呗 支付 吗|	|花呗 不能 在 门店 消费 吗|	|0
为什么 每次 点 开花 呗 都 叫 我 绑定 银行卡|	|花呗 怎么 银行卡 验证|	|0
我 什么 时候 能 用 花呗 借呗|	|花呗 关闭 了 什么 时候 才 可以 开通|	|0
为什么 我 的 借呗 只能 按 月 不能 按天 而且 最少 半年|	|为什么 有 的 用户 不能 用 借呗|	|0
蚂蚁 借呗 人脸识别 太 多次|	|花呗 人脸识别 认不出 人|	|0
线上 支付 怎么 才能 使用 花呗|	|店铺 怎么 开通 花呗 支付|	|0
为什么 花呗 自动 扣款 失败 我 这 又 还 不了 款|	|我 在 电脑 上 使用 花呗 为什么 不能 自动 还款 现 安装 花贝 不 成功 欠款 怎么 还 请 帮助|	|0
现在 借呗 最长 时间 怎么 只有 六个月|	|借呗 怎么 只有 一个 借款 日期|	|0
商家 支持 花呗 但是 付款 不 支持 花呗|	|怎么 找 花呗 呀 这 东西 支持 花呗 付款 的|	|0
商品 都 收货 了 花呗 一直 未 出账 是 为什么|	|花呗 里面 的 出账 是 什么 意思|	|0
我 的 手机 淘宝 怎么 不能 用 花呗 的|	|我能 用 花呗 充分 吗|	|0
借呗 呗 壳 一天 免息 是 小时 吗|	|如何 用 呗 壳 兑换 借呗 免息 券|	|0
我 怎么 查询 我 的 花呗 账单 金额|	|我 昨天晚上 借 的 花呗 什么 时候 可以 还|	|0
支付宝 帐户名 与 借呗 账户 名 不同|	|蚂蚁 花呗 与 支付宝 登录 账号 不 一致|	|0
借呗 不是 两 小时 到 账 吗|	|蚂蚁 借呗 是 什么 时候 到 帐|	|0
花呗 退款 怎么 操作|	|花呗 还清 以后 又 有 退款 怎么办|	|0
我 的 借呗 为什么 只能 选择 六个月 和 十二个 月|	|借呗 还款 时间 为什么 只有 六个月 和 十二个 月|	|0
我 得 花呗 啥 会 能 用|	|还 完 了 花呗 还 能 用 吗|	|0
摩拜 单车 花呗 押金 是 秒 退 吗|	|我 的 摩 拜 单车 退款 怎么 还 没到 花呗 里|	|0
月份 的 花呗 不是 应该 月 还 吗|	|是不是 花呗 要 还 钱|	|0
我 没有 借 花呗 怎么 又 扣款|	|我住 如家 酒店 怎么 扣 花呗 的 钱|	|0
蚂蚁 借呗 借钱 怎么 删除|	|蚂蚁 借呗 资料 可以 消除 吗|	|0
花呗 还款 是 次 月 借款 的 当日 吗|	|花呗 是 不 借款 下 月 还|	|0
如果 我 余额宝 没有 钱 卡里 有钱 可以 还 借呗 吗|	|借呗 可以 放在 余额宝 吗|	|0
我 想 用 花呗 分期 个 时候 额度 差一点 怎么 申请 临时 额度|	|一直 在 使用 花呗 为什么 额度 不变 反而 借呗 额度 还 关掉 了|	|0
蚂蚁 借呗 没有 额度 可以 借 临时 额度 么|	|借呗 什么 时候 可以 帮 我 重新 开开|	|0
花呗 还 完款 后 之后 的 退款 怎么办|	|我用 花呗 分期 买 的 商品 如果 退款 怎么办|	|0
借呗 怎么弄 分期 月|	|借呗 还款 时间 分期 的话 只有 三个 月 六个月 没有 个 月|	|0
以前 的 花呗 现在 关闭 了 现在 的 能 开通 吗|	|我 现在 的 身份证 不能 再 开通 花呗 了 吗|	|0
怎么 把 花呗 额度 调低|	|花呗 额度 调低 后|	|0
我 是 说 借呗 怎么 没有 额度 了|	|借呗 没升过 怎么回事|	|0
花呗 分期 已经 收取 手续费 了 为什么 还要 收取 的 分期 费|	|花呗 还款 怎么 要 短信|	|0
为什么 要 分个 月 还款 借呗|	|为什么 只有 个 月 借呗|	|0
蚂蚁 花呗 到 号 当天 还 可以 吗|	|花呗 当月 还 了 可以 接着 在 买 吗 还是 当月 还 还是 下 月 还|	|0
扫 了 花呗 付款 的|	|我 的 花呗 里面 钱 怎么 扫 不了|	|0
花呗 收款 不 符合 开通 要求 要 怎么 才能 申请|	|开通 花呗 收款 显示 请 更新|	|0
我 不想 电费 代扣 从 花呗 里 扣|	|花呗 扣费 多少|	|0
我用 银行 付款 的 现在 变成 了 花呗 付款 的|	|现在 的 收款 码 可以 用 花呗 吗|	|0
蚂蚁 借呗 会 主动 联系 我 本人 么|	|怎么 才 可以 申请 主动 开 蚂蚁 借呗|	|0
取消 电话 花呗 短信 提醒|	|花呗 的 短信 提醒 要钱 吗|	|0
怎么 才能 知道 是否 开通 蚂蚁 花呗|	|我 是否 开通 蚂蚁 花呗|	|0
为什么 我用 花呗 付款 了 还是 要 还|	|为什么 它 直接 用 花呗 付款 了 怎么 更改 优先 支付 方式|	|0
支付宝 转账 也 不 涨分 呀|	|一个 手机号 可以 绑定 两个 支付宝 账号|	|0
什么 时候 能 支持 花呗 付款|	|网上 买 东西 为什么 不 支持 花呗|	|0
要 解除 支付宝 帐号 要解 绑 花呗 花呗 的 合同期 是 一年 吗 现在 时间 过 了 怎么办|	|我 的 花呗 绑 到 另 一个 支付宝 上 现在 想 帮回 这个 支付宝 要 怎么 操作|	|0
可以 使用 花呗 但 无法 开通 花呗 花呗 怎么 还|	|实名制 啦 怎么 开通 花呗|	|0
花呗 应该 在 什么 时间 能 分期|	|花呗 分期 需要 什么|	|0
借呗 第二笔 钱 怎么 过 了 一天 还 没到|	|借呗 还款 钱 没 了 款 没到|	|0
蚂蚁 借呗 可以 关掉 吗|	|是 花呗 和 借呗 以前 关 的 吗|	|0
我 有 营业执照 也 有门头 照片 为什么 不 支持 我 的 账户 开通 花呗 收款|	|我 是 商家 收款 为什么 不 支持 花呗 和 信用卡 支付|	|0
开通 花呗 不用 不会 不要紧 吧|	|开通 花呗 不 使用 它会 不会 扣钱|	|0
支付宝 到 店 红包 不能 用 也 不过 期 可以 刷 银行卡 花呗|	|点击 到 店铺 付款 的 红包 付 不了 怎么回事 没有 使用 红包 支付 只有 花呗 余额宝 余额 银行卡 怎么回事 y|	|0
花呗 调 至 最低 额度 的 时候 可以 恢复 原来 的 额度 吗|	|花呗 调低 后 可以 再 调回来 吗|	|0
我 的 花呗 有 退款 为什么 还要 我 还|	|花呗 账单 已经 还 了 为什么 还 显示|	|0
哈罗 单车 我用 花呗 交了 押金 下个月 我 还款 了 以后 等 我 不用 哈罗 单车 的 时候 退 押金 是 退 到 哪里|	|我 就是 想 知道 这 五百多 块 去 哪里 了 之前 花呗 的 款 已经 还 的 差不多 了 呀|	|0
借呗 使用 中 现在 怎么 又 要 申请|	|我要 使用 借呗|	|0
我 买 的 东西 是 用 花呗 分期 的 到 未 出账 怎么 没有 体现|	|买手机 花呗 分期 是 怎么回事|	|0
为什么 花呗 开通 了 不好 使|	|为什么 还 开通 不了 蚂蚁 花呗|	|0
花呗 没有 及时 还款 当 怎么办|	|我 花呗 忘记 还款 了 怎么办|	|0
已经 退款 到 花呗 了 为什么 还要 还款|	|我 花呗 分 两笔 还 的 为什么 只到 一笔|	|0
花呗 是不是 骗人|	|花呗 是不是 一天 只能 使用 一次|	|0
花呗 分期 退款 了 怎么办 还要 交 利息 吗|	|花呗 下 月 还款 能 分期 么|	|0
蚂蚁 借呗 设置 换款 银行卡|	|蚂蚁 借呗 可以 银行卡 换卡 么|	|0
个人 支付 可以 用 花呗 付款 吗|	|火车票 能否 用 花呗 支付|	|0
花呗 分期 有没有 限制|	|意思 是非 要 分期 才 可以 用 花呗 吗|	|0
花呗 还 完能 不能 立即 使用|	|花呗 是不是 还 完 就 可以 使用|	|0
使用 花呗 付款 后 不是 每 使用 一次 就 可以 抽奖 吗|	|用 蚂蚁 花呗 支付 每 一笔 都 可以 抽奖 的 版块 没 了|	|0
为什么 借呗 我 的 是 万 别人 的 是 万|	|我 的 蚂蚁 借呗 为什么 只有 年 和 半年|	|0
蚂蚁 花呗 借钱 逾期 利息 怎么 算 的|	|花呗 逾期 利息 是|	|0
我 的 花呗 里面 没有 显示 退款|	|我 先用 的 花呗 收到 货 就 立即 支付款 了 为什么 花呗 没有 显示|	|0
我 的 花呗 逾期 了 两天 然后 借呗 就 不 可以 借 了 说 有 欠款 未 还清 怎么办|	|借呗 能 不能 提前 还款 的|	|0
银行卡 没有 收到 借呗 的 钱|	|付款 方式 里 只有 银行卡 没有 花呗|	|0
第一次 开通 花呗 余额 怎么 那么 低|	|没 开通 怎么 用 了 花呗 的 钱|	|0
花呗 免费 免费 使用 的|	|花呗 当月 还是 免费 的 吗|	|0
我 没有 营业执照 可不可以 开通 花呗 收款|	|蚂蚁 花呗 收款 什么 暂时 不能 开通|	|0
无法 使用 花呗 开通 不了|	|如何 开通 花呗|	|0
支付 都 是 花呗 支付|	|花呗 额度 没有|	|0
我 的 卡 是 邮政储蓄 卡 花呗 不 支持 怎么办|	|花呗 还款 支持 邮政储蓄 卡 不|	|0
借呗 现在 没有 欠款 怎么 用 不了 了|	|借呗 申请 失败 怎么 不能 再 申请 了|	|0
我 的 花呗 为什么 要 用 别人 的 支付宝 登录|	|我 的 花呗 有 其他人 用|	|0
花呗 新人 礼包 在 哪里 领|	|花呗 感 回馈 礼包|	|0
看来 以后 不敢 用 花呗 了|	|我 有 一笔 不能 使用 花呗 为什么|	|0
花呗 里 的 钱 没有 用 是不是 可以 不用 还款|	|我 是 用 花呗 付 的 钱 后面 又 还款 了 现在 退回来 的 钱 我 查不到|	|0
我用 花呗 付款 没 过 几分钟 我 退款 了 钱 显示 退回 花呗 可 我 花呗 还款 的 金额 没变 那 退回 的 钱 去 哪 了|	|退款 回 花呗 那钱 去 那里 了|	|0
我 还 借呗 验证码 收不到|	|我 的 支付宝 手机号 不是 当前 使用 手机号 了 收不到 验证码 如何 还 借呗|	|0
我 支付宝 更新 了 之后 为什么 看不到 蚂蚁 借呗 还有 多少 钱 没 还 完|	|为什么 我 蚂蚁 借呗 没 信用 了 之前 还有|	|0
花呗 一次性 互请|	|蚂蚁 花呗 一次性 还款|	|0
我 这个 月 花呗 怎么 分期 不了 了|	|怎么 分期 换 花呗|	|0
我 有 一笔 交易 明明 订单 后来 取消 了 为什么 还要 我 还 花呗|	|为什么 我 还 完 花呗 了 还 显示 有 未 还 的|	|0
提前 还款 然后 退款 到 花呗 那钱 到 哪里 去 了|	|花呗 钱 还有 没 还 的 怎么 提前 还款|	|0
为什么 用 花呗 交 电费 明明 扣 了 钱 电费 也 没用|	|为什么 我 的 电费 缴 了 以后 没有 扣 了 花呗 就 扣 了|	|0
蚂蚁 借呗 要 和 网商贷 合并 了 吗|	|网商贷 和 借呗 都 有|	|0
现在 为什么 无法 使用 花呗 在 游戏 内 付款|	|怎么样 就 可以 使用 花呗|	|0
我 的 花呗 另 一个 账号 关闭 了 为什么 还 显示 另 一个 账号 在 使用|	|我 的 花呗 要 另外 一个 账号 上面 登录|	|0
我能 把 花呗 关闭 了 再 开 吗|	|我 的 花呗 用 不了 了|	|0
我 想 申请 借呗 还 钱|	|借呗 借钱 没到 账能 取消 不|	|0
为什么 说 我 的 账户 不 支持 信用卡 和 花呗 开通|	|如何 开通 收钱 吗 信用卡 和 花呗 服务|	|0
把 我 的 花呗 额度 清|	|花呗 额度 一直|	|0
我 的 花呗 分期 多少 期 的|	|花呗 分期 具体 最 多 可以 分 多少 期|	|0
如果 是 相关 的 借呗 欠款 的话 长时间 没有 还款 结清 的话 可能 是 只要 相关 的 账户 有 款项 系统 都 是 hui|	|您 以前 那 可能 是 指 借呗 是 可以 随时 去 借款 和 随时 提前 还款 的 还款 是 可以 随时 操作 还款 只是 不 支持 提前 结清 下 一期 账单 您 还款 后 只要 还有 贷款 在 使用 中 都 是 有 ki|	|0
提前 还款 了 花呗 额度 能 再 提升 吗|	|花呗 借款 能 提前 还清 吗|	|0
蚂蚁 借呗 如何 提前 按期 还款|	|蚂蚁 借呗 提前 全 还 吗|	|0
能 不能 设置 我 的 花呗 支付 不 限额 度|	|花呗 不能 用|	|0
有 负面影响 是不是 就 不能 有 借呗|	|负面 记录 对 花呗 有 影响 吗|	|0
花呗 提前 还款 还 完 下个月 还 可以 用 分期 吗|	|花呗 分期 后 可以 提前 还款 一部分|	|0
我 没 开通 花呗 怎么 付款 是 花呗 支付|	|我 的 蚂蚁 花呗 怎么 没 开通|	|0
为什么 我 淘宝 的 资产 权益 里 有 花呗 一栏 点击 进去 又 没 额度|	|我 为什么 不能 用 花呗|	|0
我 的 都 冒 开通 花呗 怎么 要 还款|	|我 在 花呗 显示 应 还款 可 点击 还款 又 显示 没 开通 无法 进入 还款 怎么办|	|0
蚂蚁 借呗 最后 一步 往 手机 上发 验证码 手机号 换 了 怎么办|	|为您服务 我 已经 在 支付宝 修改 了 手机号 为什么 蚂蚁 借呗 还款 还是 已经 手机号 的 验证码|	|0
身份证 验证 过期 不能 用 借呗 吗|	|身份证 过期 能 使用 花呗 吗|	|0
问下 我 刚 还 了 两笔 花呗|	|蚂蚁 花呗 我刚 还 了 一次 他 又 叫唤 了|	|0
蚂蚁 花呗 退款 怎么 用|	|花呗 在 还款 后 发生 退款 怎么办|	|0
花呗 有 哪些地方 是 不 可以 使用 的 吗|	|哪些 产品 可以 用 花呗|	|0
我 沒用 花呗|	|我 已经 用 花呗 还款 了|	|0
我刚 买 的 时候 直接 花呗 付款 了|	|和 我 在 花呗 里 还款 时候 选择 分期 还款|	|0
怎么 查询 花呗 上 一个月 还 没 还 的 账单|	|帮 我查 一下 我 月份 的 花呗 账单 还 差 多少 钱|	|0
借呗 开 了 为什么 没有 额度|	|借呗 有 余额 现在 怎么 没有 了|	|0
花呗 上个月 还款 账单 怎么 查|	|花呗 的 还款 日 怎么 查|	|0
我 的 借呗 的 额度 怎么 不能 循环 使用|	|我 昨天 还款 到 借呗 里面 的 怎么 额度 还 没 恢复|	|0
蚂蚁 花呗 如何 临时 提高 额度|	|怎样 临时 提额 借呗 或 花呗|	|0
怎么 还 不了 花呗 款 了|	|花呗 为什么 还 完 账单 不能 在 还|	|0
蚂蚁 借呗 可以 提前 全部 还 完 么|	|蚂蚁 借呗 为什么 无法 提前 还款|	|0
蚂蚁 借呗 还 了 还 能 借 么|	|如果 才能 申请 蚂蚁 借呗|	|0
花呗 开通 不用 扣款 嘛|	|开通 花呗 不用 会 有 什么 后果|	|0
为什么 我 淘宝 里 没有 这笔 订单 消息 而 花呗 里 确有|	|淘宝 用 花呗 以后 没有 货物 订单 什么 情况|	|0
我 之前 的 手机号码 绑定 了 两个 支付宝 是不是 只有 其中 一个 账号 可以 用 得 了 借呗|	|我 之前 的 手机号码 借 了 花呗 现在 换 号码 了|	|0
我 的 花呗 只能 一百 一百 的 用 而已|	|一天 只能 用 额度 的 花呗 怎么回事|	|0
我 的 花呗 被 冻结 不能 使用 什么 时间 能 恢复|	|我 的 花呗 都 还清 了 为什么 还是 不能 用|	|0
我 不想 用 花呗 买|	|我 怎么样 才能 用 花呗 买 东西|	|0
蚂蚁 借呗 怎么 用 不了|	|哪里 可以 蚂蚁 借呗|	|0
蚂蚁 花呗 有 额度 但是 淘宝 却 无法 使用|	|产品 无法 使用 蚂蚁 花呗 支付|	|0
我 的 人 借呗 关闭 了|	|我 关闭 蚂蚁 借呗 如何 还款|	|0
花呗 未 出 账单 怎么 提前 还|	|花呗 账单 未 出 怎样 现在 还款|	|0
不想 开通 花呗|	|我 开通 花呗 那 怎么 取消|	|0
借呗 有 额度 提 不了 现|	|我 的 借呗 怎么 提 不了 现|	|0
我 的 花呗 元用 了|	|我 已经 用 花呗|	|0
领 红包 花呗|	|两块 九毛 九 花呗 红包|	|0
怎么 取消 花呗 提额 的 刷 脸|	|怎么 取消 花呗 专用 借呗|	|0
这个 不能 用 花呗 么|	|我 个人信用 可以 用 花呗 么|	|0
花呗 付款 显示 该 交易 不 支持|	|好友 代付 支持 花呗|	|0
借呗 还款 超过 时间 还 没 扣钱|	|超过 借呗 点 扣款 时间 当天 下午 手动 还款|	|0
